purple:(128, 0, 128)|(0.09446655, 0.45744374, -0.32396105, -0.026957544, 0.23879853, -0.72176474, -0.11221337, 0.7816306, -0.24985279, -0.34711146, 0.1614461, -0.13639279, -0.19340849, 0.3601524, 0.49929285, 0.18227972, 0.35324562, 0.2987557, 0.26615146, -0.17908, 0.10528254, -0.2586157, 0.23417586, 0.50421005, 0.43529296, 0.20975797, -0.02958289, 0.39810908, -0.1674557, 0.13359891, 0.3879393, -0.2726062, 0.383966, 0.2093375, -0.47778594, 0.9113418, 0.7818613, 0.20660886, -0.18823636, -0.24074689, -0.00098881, 0.23925337, -0.528603, 0.06888154, 0.5120706, 0.84087914, 0.042360086, -0.036121268, -0.0970162, 0.38118377, 0.3126004, -0.30213708, -0.591176, -0.2539838, -0.6969753, -0.47035044, -0.15612419, -0.77943575, -0.11710387, -0.00420862, 0.08568893, 0.025867421, 0.08585523, -0.5721202, -0.123962276, -0.06462267, -0.0002117033, -0.042835087, -0.38735238, 0.3158709, -0.09940884, 0.15342964, -0.5582696, 0.06255038, -0.04827363, 0.4454219, 0.26599824, 0.45817226, 0.06876391, 0.27216867, 0.36059332, 0.30192265, 0.037073676, 0.4200636, 0.29337308, -0.08309781, 0.037359785, -0.060559325, -0.2807551, 0.34694195, 0.21311936, 0.44574532, 0.4247443, -0.08718206, 0.9139789, 0.3646627, 0.22210383, -0.81029403, -0.5029071, 0.24982858)
gray:(128, 128, 128)|(-0.11556326, 0.27074152, 0.19550575, -0.11656264, -0.19688426, -0.54283434, 0.25147396, 0.61742157, -0.27918735, -0.3688033, -0.20296979, -0.53341895, -0.07873157, 0.003383325, -0.057928424, 0.013193711, 0.37246028, -0.13928784, -0.19261342, -0.6164184, -0.36682388, 0.07003245, 0.57828057, 0.29386923, 0.073376596, -0.106110185, 0.16157123, 0.13950942, 0.007860002, -0.15064193, 0.32278568, -0.07163329, 0.097286806, 0.37413773, 0.2490685, 0.08459791, 0.8530125, -0.19391455, 0.27521095, 0.1162835, -0.29013744, -0.13996561, -0.29153445, 0.21730995, -0.13926415, 0.0721676, 0.027997168, -0.006228319, -0.22676621, 0.35099614, 0.097534664, 0.16260421, -0.2769992, -0.1825212, -0.3436901, -0.115038276, 0.21665086, -0.06370983, 0.12709214, -0.0753673, 0.068228155, -0.24130377, 0.24191001, -0.09514851, -0.015932908, -0.18728621, 0.039218336, -0.25199574, -0.074170426, 0.09383222, 0.23686099, -0.06747782, -0.04912764, -0.093480654, -0.08551086, -0.053739063, -0.2515121, -0.4686102, -0.07452332, 0.11764878, 0.059256967, 0.24182083, 0.17126954, 0.20136867, -0.29134536, 0.039965928, -0.26840588, -0.018974174, 0.2529379, 0.3793653, 0.27495977, 0.11598536, 0.073268525, -0.09673945, 0.4262469, -0.03664443, 0.16445145, -0.38385183, -0.038197704, 0.34598234)
lime:(0, 255, 0)|(-0.08929439, 0.087717816, -0.011329197, 0.101004384, -0.04479662, -0.2791113, 0.0972085, 0.4071275, -0.13762917, -0.21633556, -0.027281668, -0.19556819, 0.0076469784, 0.16331202, -0.08450102, -0.05688655, 0.180086, -0.065630816, -0.077902175, -0.28664196, 0.068817504, 0.087143406, 0.057686772, -0.013357961, 0.047491647, -0.040650394, -0.073266625, -0.058243964, -0.14005011, -0.036836725, 0.11407874, -0.01760561, 0.019552125, 0.089863025, 0.09300857, 0.14321125, 0.20860142, -0.1424434, -0.13198516, -0.058844656, 0.0075011007, -0.005834956, -0.072655365, -0.1257507, 0.14599152, 0.012536502, -0.20770764, -0.014938934, 0.11852635, 0.18969885, 0.112213604, -0.06236635, -0.083896644, 0.10772571, -0.17229429, -0.08047851, 0.18639973, 0.022087172, -0.01883961, -0.07386326, 0.044973146, 0.033600945, 0.03248524, -0.07047219, -0.06885421, 0.021159263, 0.13639975, 0.02030467, -0.1871944, 0.18256618, 0.0076229987, 0.018565929, 0.1557869, -0.0636705, 0.05636168, 0.036859293, -0.0456718, 0.013488157, -0.11608807, 0.14682946, -0.16435435, 0.16490658, -0.16927649, 0.07528835, -0.16371267, 0.019584773, -0.024341764, 0.070440665, 0.12549523, 0.20663595, -0.06974528, 0.05651613, -0.00310192, 0.16521671, 0.34920463, -0.02252833, 0.10710853, -0.14866666, -0.03803679, 0.27036572)
olive:(128, 128, 0)|(-0.25900483, 0.12062266, -0.08359497, 0.21212417, -0.16315636, -0.40820554, 0.18417214, 0.58757806, -0.23927607, -0.07594763, 0.20471992, -0.21831647, 0.0770834, -0.03004535, 0.17453054, -0.12793586, 0.24297433, 0.06644822, -0.36069348, -0.5007607, 0.2261825, 0.28187662, 0.17581245, -0.35553825, -0.025575496, 0.027993407, -0.18718645, -0.12643057, 0.081141606, 0.07519661, 0.18221799, -0.15698738, 0.15963802, 0.17846079, -0.10783029, 0.3614411, 0.42028028, -0.2722223, -0.42240477, -0.119346224, 0.100939274, 0.30383545, 0.1424256, -0.11489405, 0.10168424, 0.123249225, -0.11258231, -0.26522154, -0.010593361, 0.28132373, -0.0194543, -0.058689497, -0.09664463, 0.013119206, -0.5166686, -0.47747615, 0.11584024, -0.21261401, -0.050627414, -0.23319815, 0.29571638, 0.1799938, 0.0004496587, -0.12949951, -0.049896978, 0.10879047, 0.36909345, 0.27020752, -0.43210897, 0.16438547, -0.25181037, -0.03863912, 0.10777518, 0.013904765, -0.23715292, 0.20834821, 0.2200312, 0.39060035, -0.14142084, -0.054542504, 0.03802023, 0.19619901, -0.27012044, 0.2721903, -0.27705735, -0.09819646, 0.08220749, -0.0626998, -0.046090048, 0.23281112, 0.058483664, 0.16308871, -0.2400787, 0.24951187, 0.42198116, 0.04685958, 0.126076, -0.026466742, 0.039418396, 0.10933047)
navy:(0, 0, 128)|(-0.0741146, 0.13971888, -0.12655443, 0.06609015, -0.028814469, -0.21571814, 0.20442046, 0.24774462, -0.29795894, -0.23764504, 0.053425714, -0.2236238, 0.14561749, 0.2922155, -0.07003755, -0.22646298, 0.2376171, -0.23761061, -0.25689822, -0.3287784, 0.45309088, 0.23847839, 0.11771638, -0.019623684, -0.14345193, 0.022306444, -0.1867476, -0.119827315, 0.041975632, -0.13486034, 0.17975733, 0.21576145, 0.012465022, -0.18111141, 0.023726553, 0.21786873, 0.37385958, -0.080913804, -0.40612105, -0.049695183, 0.3598636, 0.0076602804, 0.1288746, -0.12098093, 0.2629484, 0.15965912, -0.2134091, -0.4114044, 0.38641798, 0.068551585, 0.11997749, -0.04704234, 0.2285242, 0.092668444, -0.17284165, -0.03318352, 0.016062168, 0.11808013, -0.24260873, -0.03969109, -0.030344754, -0.017324518, 0.1511109, -0.10614001, 0.02581547, -0.00078417873, 0.19729285, -0.10000943, -0.09836197, -0.009769552, 0.08639528, 0.32646728, 0.049922787, 0.178793, -0.13449666, -0.092133954, 0.23101912, 0.3706493, 0.14631939, 0.08505323, -0.3097568, 0.102434084, -0.3875062, -0.060152236, -0.038834445, -0.04355855, 0.35270593, 0.09116552, -0.122673444, 0.12999591, 0.07350959, 0.0030366138, -0.08269922, 0.13586852, 0.26560825, -0.123820804, 0.099538, -0.2788436, -0.13487941, 0.35757828)
azure:(240, 255, 255)|(-0.1401245, 0.22554724, -0.026648736, 0.010768718, 0.06674935, -0.4871906, 0.044341125, 0.48123375, -0.13705936, -0.31682363, 0.06356669, -0.18262513, -0.08122378, 0.34615287, 0.115547396, -0.03842933, 0.28145462, -0.0011665493, 0.05494706, -0.23768376, 0.02893886, 0.06422743, 0.2883207, 0.22631559, 0.08926809, 0.014561804, -0.020068014, 0.20747922, -0.041326884, 0.0076486324, 0.14767767, -0.11878304, 0.12619121, 0.01578453, -0.08972661, 0.3024811, 0.46739784, 0.010411241, -0.05921592, 0.012235424, 0.006345518, 0.102935754, -0.20168543, -0.014702962, 0.18399268, 0.23899625, -0.15044352, -0.05417338, -0.0243871, 0.087313466, 0.19164242, -0.06233572, -0.24433194, -0.09815054, -0.30874357, -0.19739242, 0.0013086394, -0.24006267, -0.124347575, -0.051585793, 0.15801151, 0.1154595, 0.10894507, -0.20002387, -0.040664006, -0.03967568, 0.054196496, -0.02334144, -0.18956184, 0.079236716, 0.10481918, 0.06201737, -0.16360465, -0.15965185, -0.053064078, 0.10578709, -0.015184755, 0.15796982, -0.035803907, 0.05715427, -0.09120133, 0.1734737, 0.02013761, 0.12123422, -0.031284228, -0.07178088, -0.049003575, -0.042687915, 0.0028930043, 0.19502504, -0.04327645, 0.038200546, 0.048000306, -0.09791327, 0.45600802, 0.0827161, 0.086095005, -0.2870863, -0.19954577, 0.309736)
chocolate:(210, 105, 30)|(-0.03596384, 0.13786036, -0.20199032, 0.07661055, 0.17091061, -0.31268957, 0.13402255, 0.37445322, -0.102825664, -0.3333085, 0.018244175, -0.30219916, -0.036625914, 0.14698748, -0.08265898, -0.13844694, 0.11456242, -0.07937639, 0.053900596, -0.40706512, 0.054657802, 0.038500715, 0.20096293, -0.14877594, -0.103432044, -0.03334364, 0.063864924, -0.13976668, -0.05546147, -0.2242896, 0.29120606, 0.0023272994, 0.13014117, -0.24857154, -0.11251452, 0.0790368, 0.25564682, -0.00049696595, -0.102942355, -0.24914178, 0.14212643, 0.009173042, -0.19652456, -0.12638742, 0.036712833, -0.11774852, -0.19868363, -0.40148878, 0.26582056, 0.101745956, 0.20220865, 0.021280115, 0.06770917, -0.07786945, 0.063870706, -0.17044374, 0.022695167, -0.016815223, -0.35858306, -0.050133087, -0.08323584, -0.06899419, 0.32824463, -0.16071287, -0.11001661, -0.008187692, 0.105906114, 0.13611859, -0.37148514, 0.02654176, 0.092992544, 0.26408023, 0.10615171, -0.019400831, 0.11868803, 0.08671539, -0.012587651, -0.0357855, -0.016309382, -0.16105634, -0.14489806, -0.009444819, -0.15532282, 0.2128492, -0.0614976, -0.17243007, 0.34431583, -0.16601229, 0.049998906, 0.26133806, 0.038841967, 0.0725519, 0.1316308, 0.04139643, 0.35340977, 0.0738188, -0.0013415501, -0.23187149, -0.1457297, 0.15386006)
coral:(255, 127, 80)|(-0.06995081, 0.14851107, -0.062356, -0.025491994, -0.03110227, -0.3701295, 0.02516778, 0.40618163, -0.11214893, -0.24866867, 0.068036854, -0.20958334, 0.013539734, 0.26844126, 0.065334745, 0.028721344, 0.36115664, 0.1255676, 0.0070718587, -0.28434193, 0.079424925, 0.12369592, 0.2945371, 0.17725766, 0.08202389, -0.029171513, -0.012224731, 0.062052876, -0.06398831, -0.054958865, 0.18932036, -0.076074645, 0.11596686, 0.19914946, 0.0884326, 0.15124607, 0.51903427, -0.22376986, -0.13141784, 0.04362018, -0.03798756, -0.040466785, -0.066375524, -0.1582318, 0.19128095, 0.03565269, -0.02105834, -0.15096346, 0.025948519, 0.12585828, 0.042718805, -0.055143017, -0.30767113, 0.10136574, -0.31005356, -0.23612364, 0.16753098, -0.16872406, -0.062614, -0.10458037, 0.14104667, 0.057494648, 0.064086996, -0.11098678, -0.19473052, -0.029339364, 0.15866081, -0.09322356, -0.21262126, 0.27210784, -0.066278785, -0.18082352, 0.058772285, -0.03583062, -0.13732402, 0.19926073, -0.05011363, 0.05124738, -0.23715451, 0.10876372, 0.044569504, 0.16964781, -0.018945483, 0.15976793, -0.11862023, 0.083770856, -0.07106758, 0.043782737, -0.049017098, 0.16301024, -0.041391835, 0.10877982, 0.07290886, -0.051256042, 0.42590827, 0.048109647, 0.20645791, -0.16487399, -0.0670159, 0.33584353)
crimson:(220, 20, 60)|(0.013173336, 0.23778461, -0.19222759, -0.112538524, 0.15769559, -0.5388107, 0.05568254, 0.5196096, -0.03892164, -0.4216635, 0.2023786, -0.26686117, -0.22660898, 0.27769518, 0.27156097, -0.039183248, 0.208439, -0.0049180584, 0.0998127, -0.24502872, 0.11909998, 0.16714494, 0.41690853, 0.37058687, 0.1928543, 0.14091615, 0.09350559, 0.3403687, -0.059962355, 0.03769996, 0.30122367, -0.07642885, 0.23789859, -0.032277487, -0.14200827, 0.5375294, 0.5567902, 0.029181274, -0.07015989, -0.0784956, 0.09020234, 0.078300476, -0.19834816, -0.046322804, 0.25266525, 0.41291392, -0.07065196, -0.09958848, -0.07305396, 0.14279428, 0.26159853, -0.18116221, -0.26663554, -0.16694981, -0.44877356, -0.4168736, -0.15511833, -0.4078473, -0.22177659, -0.21463467, 0.20852992, 0.13984627, 0.19469373, -0.30790976, 0.06454885, -0.020108031, 0.022537876, -0.029917428, -0.34257674, 0.09787585, -0.059072025, 0.050999306, -0.40169427, -0.036113214, -0.1145855, 0.22277984, -0.012585346, 0.23534855, -0.11442925, 0.074527875, 0.0021548625, 0.05700412, 0.0030992746, 0.2078156, -0.013340005, -0.040981993, 0.19050115, -0.03074115, -0.41824707, 0.21858425, -0.110103056, 0.06914396, 0.1785604, -0.018861188, 0.5143035, 0.038163707, 0.106760085, -0.26472053, -0.2613771, 0.3381073)
gold:(255, 215, 0)|(-0.27582043, 0.21549869, -0.5159515, -0.11892739, 0.0004591278, -0.6588649, -0.43089336, 0.32128462, -0.5055923, -0.31287017, 0.58290416, -0.118162215, -0.26474687, 0.11340553, 0.085168965, 0.17181481, 1.1149781, -0.18801181, -0.33768657, 0.09278858, -0.00027344667, 0.89911795, 0.3318764, 0.3456763, 0.03706295, 0.28378683, -0.4823196, -0.089637704, 0.01732162, -0.01580635, -0.10669073, -0.35633853, 0.33382702, -0.04202839, -0.6001975, 0.8166295, 0.30874988, 0.012792481, -0.4213164, -0.24154836, -0.08736362, -0.025909947, 0.21270175, 0.22575437, 0.53217727, 0.40304503, 0.12938283, -0.32857358, -0.2984039, 0.17207, -0.04975749, 0.5308661, -0.14373513, 0.58643717, -0.035306778, -0.6540984, -0.22540346, -0.34764972, -0.94233215, -0.5329753, 0.47934487, 0.036291175, -0.39101854, 0.33394682, -0.09419689, 0.32451293, 0.109937325, 0.16565786, -0.32774377, 0.47360724, 0.31460375, 0.050720897, -0.24910912, -0.13807644, 0.11978185, 0.36447382, -0.33522645, 0.8107806, -0.25487024, -0.33643636, -0.32925877, 0.118386775, -0.08094777, 0.2437154, 0.42936474, 0.015889527, 0.31313518, 0.4876324, -0.24290064, 0.3430428, 0.1965486, -0.4278213, 0.21874943, 0.28259346, 0.8632169, 0.2244296, -0.48538065, -0.6444549, -0.27463427, 0.06745048)
ivory:(255, 255, 240)|(-0.32735285, 0.294183, -0.04826818, -0.18530487, 0.19620544, -0.62392324, -0.090788856, 0.5100472, -0.25865102, -0.057885196, 0.19396263, 0.06122463, 0.083000615, 0.37843758, 0.10225738, -0.13334562, 0.25328434, -0.17325865, -0.24395078, -0.38125223, 0.3652067, 0.34425834, 0.5429509, -0.08463753, -0.053182833, 0.037189066, -0.09301544, 0.115048245, 0.35640326, -0.00107471, 0.12070514, -0.12051188, 0.08112758, -0.2184329, 0.13571027, 0.14658749, 0.65766305, 0.38139415, -0.26172838, 0.20966029, 0.11007122, 0.08103375, -0.120412715, 0.24121654, 0.27100888, 0.23593307, -0.20217317, -0.12566228, 0.10566274, -0.075898245, 0.25798455, 0.2954444, -0.029020762, 0.2852979, -0.33302328, -0.2847282, 0.06496432, 0.097555935, -0.3584467, -0.30454698, -0.04536364, 0.33986247, 0.3453231, -0.087470315, 0.26465172, 0.08276278, 0.33812648, 0.016789787, -0.07352769, 0.0325374, 0.25834817, 0.45973742, -0.3606144, 0.042840526, 0.0040437537, 0.021507187, -0.221414, 0.27273846, -0.060114753, 0.11533399, -0.1335951, 0.25713116, 0.04844196, -0.13076246, -0.041348923, -0.18508266, 0.13403647, 0.1279603, 0.0076110577, 0.17994714, 0.021215124, -0.27455002, 0.1729843, -0.12113414, 0.33528587, -0.080757655, 0.20662212, -0.31579906, -0.20106724, 0.20261773)
lavender:(230, 230, 250)|(-0.10214295, 0.04956832, 0.041503232, 0.057956878, 0.041019294, -0.32330698, 0.09920224, 0.39655373, -0.13146621, -0.19124815, 0.0034609104, -0.2390708, -0.005719112, 0.16085982, -0.13108568, -0.045621973, 0.1359109, -0.07797266, -0.010897536, -0.29829928, 0.08882606, 0.06902201, 0.19781518, 0.022288075, -0.021938037, -0.073529705, 0.01049731, -0.07491805, -0.09293297, -0.064510934, 0.114811346, 0.07428322, 0.055400576, 0.0052027954, 0.10062173, 0.030069437, 0.21787664, -0.11884858, -0.12642726, -0.059766617, 7.560494e-05, -0.086065404, -0.07942126, -0.0877617, 0.07951222, -0.06542976, -0.16665044, -0.051575728, 0.19991419, 0.13692816, 0.1470174, -0.0023787543, -0.038534958, 0.07086522, -0.10876094, -0.05115754, 0.18410578, 0.032858152, -0.1771224, -0.003697159, 0.06949412, 0.007213341, 0.116442166, -0.07929606, -0.15258794, 0.027366316, 0.17366704, 0.027885111, -0.1826516, 0.05983798, 0.063493766, 0.03774159, 0.10333197, -0.105610654, 0.05952231, -0.03830913, -0.014224163, -0.024004865, -0.06702693, 0.05478481, -0.09779018, 0.1288009, -0.17186509, -0.02697876, -0.095296085, 0.0034801464, -0.011716703, 0.09143493, 0.050067652, 0.1722084, 0.045322627, -0.048457835, 0.058957245, 0.08187569, 0.29904363, 0.004478493, 0.07552487, -0.1690021, -0.10667064, 0.23322113)
linen:(250, 240, 230)|(-0.024830977, 0.30162483, -0.2864021, 0.15208344, -0.06575008, -0.74885464, 0.28447363, 0.28082183, -0.49946684, -0.27964896, 0.38964123, 0.12038631, -0.076733924, 0.25058746, 0.76344097, 0.10715847, 0.5863383, -0.2088391, -0.1026358, -0.35269156, 0.20682433, 0.09169921, -0.019900095, 0.19867435, 0.3988299, 0.48092017, 0.023522539, 0.29866478, -0.29039416, 0.5713371, 0.7364082, -0.5408976, 0.5578032, 0.17201355, -0.47005942, 0.85154366, 0.6431219, 0.017224515, -0.40762493, -0.37488595, 0.09243835, -0.31374934, -0.4019477, 0.44271284, 0.8203895, 0.46185225, -0.15041, -0.25184765, 0.03883067, 0.5769264, 0.16880178, -0.61985785, -0.5446416, -0.28384617, -0.50617874, -0.74888873, -0.1609869, -0.4153357, -0.49500993, -0.096772976, 0.08637448, -0.24314643, 0.48389727, -0.64583004, -0.20070738, 0.08271591, 0.049823675, 0.06377283, -0.44681016, 0.6588021, -0.09231869, 0.38786396, -0.5001387, 0.10798863, -0.14971672, 0.61231345, 0.009356604, 0.6835598, 0.018914517, 0.23266059, 0.20192218, 0.19970441, -0.084661566, 0.55131114, 0.7458867, -0.16407174, 0.2600474, 0.030391976, 0.02309609, 0.35469168, 0.2163659, 0.72693664, 0.5191637, -0.056862332, 0.8322805, 0.4445716, 0.20042677, -1.0520422, -0.5505865, 0.11350239)
orange:(255, 165, 0)|(-0.10104674, 0.42406732, 0.012312051, 0.054465424, 0.15462348, -0.39510417, -0.30405715, 0.51526934, -0.09219988, -0.38370672, -0.034105103, -0.24627832, -0.14199145, 0.6961056, 0.00860227, -0.15340242, 0.41352656, -0.020549148, 0.28607646, 0.013126921, 0.08723966, -0.09066605, 0.4722391, 0.599437, 0.081054814, -0.1781212, -0.14073363, 0.23322318, -0.016663583, -0.027066343, 0.22180292, 0.05224699, 0.089048505, 0.12401861, -0.08586114, 0.30579564, 0.5417501, -0.078046195, -0.20397952, -0.20497905, -0.51928395, 0.011890539, -0.37675548, -0.32616043, 0.35725263, 0.07485946, -0.12605621, 0.010738942, -0.04352169, 0.22971044, 0.2743454, 0.11792492, -0.8084257, 0.12991539, -0.30158666, -0.46838143, -0.0842695, -0.69055843, -0.31660348, -0.333201, 0.4031116, 0.37675193, 0.062426627, -0.17118889, -0.34786984, -0.39069098, 0.04472693, -0.2068871, -0.008552239, 0.24117851, 0.15243527, -0.21242882, 0.013120498, -0.24789482, -0.30498517, 0.27706048, -0.2389074, 0.16589288, -0.40954202, 0.13413523, 0.33550128, 0.37957916, 0.08978121, 0.038970646, -0.37661576, -0.14638281, -0.09326805, 0.14539592, -0.31152052, 0.298446, -0.17197165, -0.08116538, 0.13288884, -0.16791086, 0.70255464, 0.22344874, 0.10780175, -0.37224886, -0.003845401, 0.46090695)
amber:(255, 191, 0)|(-0.045755427, 0.1252048, -0.0311118, 0.078069545, 0.11239429, -0.30268028, 0.018193297, 0.4129091, -0.15380865, -0.25985768, 0.028558724, -0.26345372, 0.045040086, 0.18981257, -0.07106746, -0.110637054, 0.1587677, -0.07693438, 0.050675146, -0.30065876, 0.08990438, 0.078500114, 0.13649075, 0.07131111, -0.07753665, -0.079729594, -0.028852511, -0.063199155, -0.021201754, -0.066152155, 0.14305012, 0.0051141675, 0.09334282, -0.117615014, 0.028079221, 0.05825178, 0.2459915, -0.06332106, -0.11240692, -0.11533056, 0.049819663, 0.022099951, -0.08644846, -0.06594318, 0.07957229, -0.019808467, -0.16156876, -0.11349744, 0.19283976, 0.19457541, 0.21299592, -0.009851995, -0.05568101, 0.028057832, -0.09617787, -0.10909104, 0.1401814, -0.10544415, -0.1817399, -0.027543446, -0.041298855, 0.052138593, 0.17415844, -0.04585783, -0.122374125, -0.0033476234, 0.11826662, -0.0716555, -0.23940632, 0.036446273, 0.11117653, 0.07572429, 0.081017636, -0.11140342, 0.020135835, 0.005973658, 0.006820518, 0.09035493, -0.016832842, 0.083366774, -0.17447099, 0.1200821, -0.10423257, 0.0017858009, -0.061155394, -0.032267876, 0.067612074, 0.06688577, 0.059169706, 0.2033536, -0.05075381, -0.063348606, 0.03907722, 0.107652985, 0.30594102, 0.038510468, 0.030019218, -0.25146425, -0.1093545, 0.3471195)
apricot:(251, 206, 177)|(-0.13183933, 0.10756379, 0.04752186, 0.0766635, 0.017024105, -0.30199456, 0.025863942, 0.3621629, -0.1360867, -0.20167612, 0.012163422, -0.18597066, 0.02831884, 0.16791688, -0.10619299, -0.09534542, 0.16464174, -0.06732011, 0.007213663, -0.31160504, 0.083216265, 0.065678194, 0.14559174, 0.053934086, -0.012005737, 0.0018995003, -0.07937737, -0.043774728, -0.07850353, -0.01001353, 0.084003545, 0.0074712094, 0.03553565, 0.045068067, 0.021922627, 0.019945202, 0.19577603, -0.078700475, -0.08633733, -0.04047493, -0.009927228, -0.044372946, -0.07758817, -0.061015684, 0.12898426, -0.0108998045, -0.19027165, -0.06981319, 0.120251365, 0.17818496, 0.1447042, -0.0013786405, -0.08213274, 0.00844988, -0.16116853, -0.09253889, 0.13040984, 0.0076484266, -0.10560542, -0.029444063, 0.047995638, 0.02977678, 0.061026093, -0.15086319, -0.05477895, -0.041814804, 0.11511653, -0.0048121205, -0.16117388, 0.0732596, 0.06712802, 0.04829985, 0.06391348, -0.1436447, 0.08294729, 0.02085557, -0.033316787, 0.032558534, -0.041531347, 0.10254165, -0.12574829, 0.17538854, -0.112423696, 0.030596728, -0.11723119, -0.0397777, -0.05059834, 0.08255787, 0.08923653, 0.14298119, -0.002295997, -0.013090646, 0.06102691, 0.07526502, 0.31994805, 0.0014778693, 0.106368855, -0.18004517, -0.09506039, 0.25113994)
auburn:(109, 53, 26)|(-0.09713904, 0.13654672, 0.0050533996, 0.0569906, 0.06271629, -0.28025463, 0.10503956, 0.38706753, -0.1506531, -0.20429394, -0.013393344, -0.23209327, -0.06475117, 0.16164467, -0.09167069, -0.10684225, 0.15099868, -0.09580348, 0.006427334, -0.274019, 0.07657654, 0.047105893, 0.19267708, 0.03929359, 0.0011969644, 0.030106291, -0.034498684, 0.014887681, -0.05898627, -0.04943353, 0.108124584, 0.034731958, 0.033832483, -0.03682754, 0.002228856, 0.06891655, 0.25545326, -0.019294132, -0.093224786, -0.047575183, 0.024098922, -0.044589527, -0.10353561, 0.015205864, 0.11859038, 0.013929159, -0.14746808, -0.13609117, 0.15655746, 0.16197284, 0.13583843, -0.019240834, -0.024434932, -0.0456094, -0.16037492, -0.1302063, 0.09366294, -0.044709694, -0.16691993, -0.027345309, 0.026548197, 0.01636522, 0.121194124, -0.09530365, -0.06141005, -0.037147943, 0.16298568, 0.029381083, -0.1639766, 0.022096708, 0.13056812, 0.09520664, 0.005809132, -0.100527495, 0.018497454, 0.011960179, -0.017670514, 0.05928924, -0.03664074, 0.06312526, -0.111834936, 0.111392826, -0.076699026, -0.028700862, -0.08282234, -0.09765902, 0.067210905, 0.06042685, -0.01805778, 0.11406639, 0.031553317, 0.024515677, 0.06501131, 0.06430224, 0.31778648, 0.044469472, 0.08263627, -0.22312401, -0.11655102, 0.30576354)
blush:(248, 136, 133)|(0.05318849, 0.0378726, -0.1436166, 0.008082959, 0.32282305, -0.40247497, -0.018792883, 0.41445127, -0.085554965, -0.23552628, -0.013290803, -0.38741913, -0.110899396, 0.1941261, -0.12594469, -0.12431756, 0.0074091814, -0.18527494, 0.1543081, -0.38945115, 0.102482185, 0.021292325, 0.084961645, 0.047932025, -0.13826628, -0.12878512, -0.016917177, -0.15438601, -0.0803344, -0.22501226, 0.1510111, 0.101783276, 0.1261556, -0.3042241, -0.0035138002, 0.0893708, 0.27044076, -0.023512311, -0.22100812, -0.2085802, 0.13700083, -0.051122136, -0.077434115, -0.065225355, 0.10757272, -0.06905448, -0.2926279, -0.29549605, 0.4340429, 0.28525463, 0.23851551, 0.11709018, 0.10732285, 0.013043919, 0.19297974, -0.05623958, 0.17156257, -0.04100635, -0.3842318, 0.019368272, -0.15262131, 0.017841615, 0.33292007, -0.08347617, -0.14022033, 0.004785404, 0.21892871, 0.038494255, -0.29010355, -0.01701227, 0.13754348, 0.1728145, 0.19246161, -0.009581389, 0.066830516, -0.03213159, 0.0018364126, 0.029810479, 0.14340933, -0.20637642, -0.08660572, -0.00941198, -0.29159054, 0.035016987, -0.028823694, -0.015325268, 0.27657196, -0.100174926, 0.10380581, 0.22912627, 0.046041783, -0.0018101422, -0.011921587, 0.13526392, 0.29515544, 0.11353539, -0.15138021, -0.2875223, -0.21378358, 0.3055623)
brass:(181, 166, 66)|(-0.13227373, 0.60265034, -0.43832663, 0.14337747, 0.20488542, -0.52836746, -0.063999176, 0.74517936, -0.18539385, -0.34393886, 0.50753874, -0.14626066, 0.13764702, 0.17490557, 0.32244802, 0.13836117, 0.64631104, -0.21176249, -0.32473615, -0.4464809, 0.3753214, 0.7217044, 0.551609, -0.2214964, 0.001473113, 0.25124317, -0.5454541, 0.3060204, 0.29453477, 0.082883865, 0.07721739, -0.14673841, 0.20381598, -0.24609728, -0.41620955, 0.60353965, 0.49757558, -0.11847878, -0.39238146, -0.036049098, 0.4096051, 0.3268381, 0.09592594, 0.09513304, 0.7708011, 0.7597781, -0.09046572, -0.6036243, -0.22718394, 0.11969137, -0.33145267, 0.11536413, -0.35598, 0.38436058, -0.8284961, -0.5088302, 0.21635179, -0.5203288, 0.04739468, -0.020507785, 0.4765285, 0.35739633, 0.13846448, 0.035201006, -0.10413253, 0.4049573, -0.018834682, 0.15681686, -0.5057961, 0.27660373, -0.07881646, 0.46461496, -0.3074303, 0.01192277, -0.1992874, 0.28759778, 0.0011882839, 0.40004548, 0.014510141, -0.35020766, 0.07536007, 0.21886045, -0.29841307, 0.47176996, 0.15357764, 0.18766887, 0.1769196, -0.024120899, 0.228569, 0.08553825, 0.19684322, -0.007673466, -0.3325085, 0.45978385, 0.775728, 0.04739872, 0.039184425, -0.2842648, -0.39777195, 0.008652518)
