chocolate:(210.0, 105.0, 30.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
coral:(255.0, 127.0, 80.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
cornflower blue:(100.0, 149.0, 237.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
cornsilk:(255.0, 248.0, 220.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
crimson:(220.0, 20.0, 60.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
cyan:(0.0, 255.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dark blue:(0.0, 0.0, 139.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dark cyan:(0.0, 139.0, 139.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark goldenrod:(184.0, 134.0, 11.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark gray:(169.0, 169.0, 169.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
dark green:(0.0, 100.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark grey:(169.0, 169.0, 169.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark khaki:(189.0, 183.0, 107.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark magenta:(139.0, 0.0, 139.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark olive green:(85.0, 107.0, 47.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dark orange:(255.0, 140.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dark orchid:(153.0, 50.0, 204.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark red:(139.0, 0.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dark salmon:(233.0, 150.0, 122.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dark sea green:(143.0, 188.0, 143.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark slate blue:(72.0, 61.0, 139.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
dark slate gray:(47.0, 79.0, 79.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
dark turquoise:(0.0, 206.0, 209.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dark violet:(148.0, 0.0, 211.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
deep pink:(255.0, 20.0, 147.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
deep sky blue:(0.0, 191.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dim gray:(105.0, 105.0, 105.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
dodgerblue:(30.0, 144.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
firebrick:(178.0, 34.0, 34.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
floral white:(255.0, 250.0, 240.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
forest green:(34.0, 139.0, 34.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
gainsboro:(220.0, 220.0, 220.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
ghost white:(248.0, 248.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
gold:(255.0, 215.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
goldenrod:(218.0, 165.0, 32.0)|(156.58734130859375, 134.54754638671875, 122.02242279052734)
green yellow:(173.0, 255.0, 47.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
honeydew:(240.0, 255.0, 240.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
hot pink:(255.0, 105.0, 180.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
indian red:(205.0, 92.0, 92.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
indigo:(75.0, 0.0, 130.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
ivory:(255.0, 255.0, 240.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
khaki:(240.0, 230.0, 140.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
lavender:(230.0, 230.0, 250.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
lavender blush:(255.0, 240.0, 245.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
lawn green:(124.0, 252.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
lemon chiffon:(255.0, 250.0, 205.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
light blue:(173.0, 216.0, 230.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
light coral:(240.0, 128.0, 128.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
light cyan:(224.0, 255.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
light golden rod yellow:(250.0, 250.0, 210.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
light pink:(255.0, 182.0, 193.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
light slate grey:(119.0, 136.0, 153.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
lightsteelblue:(176.0, 196.0, 222.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
light yellow:(255.0, 255.0, 224.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
lime green:(50.0, 205.0, 50.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
linen:(250.0, 240.0, 230.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
navajo white:(255.0, 222.0, 173.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
olive drab:(107.0, 142.0, 35.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
orange:(255.0, 165.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
orange red:(255.0, 69.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
pale golden rod:(238.0, 232.0, 170.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
pale green:(152.0, 251.0, 152.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
pale turquoise:(175.0, 238.0, 238.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
palevioletred:(219.0, 112.0, 147.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
papaya whip:(255.0, 239.0, 213.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
peach puff:(255.0, 218.0, 185.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
peru:(205.0, 133.0, 63.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
royal blue:(65.0, 105.0, 225.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
aassdd:(33.0, 37.0, 28.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
alizarin:(227.0, 38.0, 54.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
alora:(229.0, 172.0, 113.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
amaranth:(229.0, 43.0, 80.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
amber:(255.0, 191.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
amethyst:(153.0, 102.0, 204.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
apricot:(251.0, 206.0, 177.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
ariana grande:(194.0, 98.0, 39.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
asparagus:(123.0, 160.0, 91.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
auburn:(109.0, 53.0, 26.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
avocado:(61.0, 96.0, 3.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
badiflyee:(14.0, 14.0, 14.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
bistre:(61.0, 43.0, 31.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
blanc et bleu:(173.0, 216.0, 230.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
blush:(248.0, 136.0, 133.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
blue green:(0.0, 221.0, 221.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
blurple:(114.0, 137.0, 218.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
bondi blue:(0.0, 149.0, 182.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
bomby:(144.0, 238.0, 144.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
brass:(181.0, 166.0, 66.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
